period_date,year,quarter,year_quarter,us_state,remittances_musd
2019-10-01,2019,4,2019Q4,Carolina Del Sur,90.070537
2019-10-01,2019,4,2019Q4,Colorado,280.569196
2019-10-01,2019,4,2019Q4,Connecticut,21.881733
2019-10-01,2019,4,2019Q4,Dakota Del Norte,35.392793
2019-10-01,2019,4,2019Q4,Dakota Del Sur,11.223725
2019-10-01,2019,4,2019Q4,Delaware,12.533003
2019-10-01,2019,4,2019Q4,Florida,318.519248
2019-10-01,2019,4,2019Q4,Georgia,292.02979
2019-10-01,2019,4,2019Q4,Hawaii,7.893722
2019-10-01,2019,4,2019Q4,Idaho,43.856894
2019-10-01,2019,4,2019Q4,Illinois,329.51
2019-10-01,2019,4,2019Q4,Indiana,97.551058
2019-10-01,2019,4,2019Q4,Iowa,44.201987
2019-10-01,2019,4,2019Q4,Kansas,66.013858
2019-10-01,2019,4,2019Q4,Kentucky,63.568636
2019-10-01,2019,4,2019Q4,Louisiana,99.112027
2019-10-01,2019,4,2019Q4,Maine,6.023207
2019-10-01,2019,4,2019Q4,Maryland,41.128562
2019-10-01,2019,4,2019Q4,Massachusetts,24.438659
2019-10-01,2019,4,2019Q4,Michigan,98.061664
2019-10-01,2019,4,2019Q4,Minnesota,206.005657
2019-10-01,2019,4,2019Q4,Mississipi,35.237359
2019-10-01,2019,4,2019Q4,Misuri,67.601912
2019-10-01,2019,4,2019Q4,Montana,7.092694
2019-10-01,2019,4,2019Q4,Nebraska,51.494017
2019-10-01,2019,4,2019Q4,Nevada,104.479935
2019-10-01,2019,4,2019Q4,No Identificado,26.399966
2019-10-01,2019,4,2019Q4,Nueva Jersey,130.866518
2019-10-01,2019,4,2019Q4,Nueva York,289.229718
2019-10-01,2019,4,2019Q4,Nuevo Hampshire,7.699609
2019-10-01,2019,4,2019Q4,Nuevo Mexico,67.703821
2019-10-01,2019,4,2019Q4,Ohio,81.476423
2019-10-01,2019,4,2019Q4,Oklahoma,68.492309
2019-10-01,2019,4,2019Q4,Oregon,101.998063
2019-10-01,2019,4,2019Q4,Pensilvania,73.66539
2019-10-01,2019,4,2019Q4,Puerto Rico,2.874132
2019-10-01,2019,4,2019Q4,Rhode Island,5.043518
2019-10-01,2019,4,2019Q4,Tennessee,155.185806
2019-10-01,2019,4,2019Q4,Texas,1546.047757
2019-10-01,2019,4,2019Q4,Utah,72.501755
2019-10-01,2019,4,2019Q4,Vermont,4.59489
2019-10-01,2019,4,2019Q4,Virginia,94.032654
2019-10-01,2019,4,2019Q4,Washington,208.130519
2019-10-01,2019,4,2019Q4,"Washington, D.c.",3.102182
2019-10-01,2019,4,2019Q4,West Virginia,9.326749
2019-10-01,2019,4,2019Q4,Wisconsin,97.772364
2019-10-01,2019,4,2019Q4,Wyoming,13.922899
2020-01-01,2020,1,2020Q1,Alabama,67.206147
2020-01-01,2020,1,2020Q1,Alaska,14.275632
2020-01-01,2020,1,2020Q1,Arizona,348.333201
2020-01-01,2020,1,2020Q1,Arkansas,53.275133
2020-01-01,2020,1,2020Q1,California,3094.547311
2020-01-01,2020,1,2020Q1,Carolina Del Norte,191.512588
2020-01-01,2020,1,2020Q1,Carolina Del Sur,85.468599
2020-01-01,2020,1,2020Q1,Colorado,264.079189
2020-01-01,2020,1,2020Q1,Connecticut,19.648542
2020-01-01,2020,1,2020Q1,Dakota Del Norte,20.591879
2020-01-01,2020,1,2020Q1,Dakota Del Sur,8.112417
2020-01-01,2020,1,2020Q1,Delaware,12.378516
2020-01-01,2020,1,2020Q1,Florida,376.595393
2020-01-01,2020,1,2020Q1,Georgia,253.545094
2020-01-01,2020,1,2020Q1,Hawaii,8.037721
2020-01-01,2020,1,2020Q1,Idaho,34.786315
2020-01-01,2020,1,2020Q1,Illinois,339.310758
2020-01-01,2020,1,2020Q1,Indiana,91.369403
2020-01-01,2020,1,2020Q1,Iowa,39.987758
2020-01-01,2020,1,2020Q1,Kansas,64.189891
2020-01-01,2020,1,2020Q1,Kentucky,48.303366
2020-01-01,2020,1,2020Q1,Louisiana,93.273684
2020-01-01,2020,1,2020Q1,Maine,2.836155
2020-01-01,2020,1,2020Q1,Maryland,36.896793
2020-01-01,2020,1,2020Q1,Massachusetts,21.616182
2020-01-01,2020,1,2020Q1,Michigan,89.255161
2020-01-01,2020,1,2020Q1,Minnesota,119.513774
2020-01-01,2020,1,2020Q1,Mississipi,28.812948
2020-01-01,2020,1,2020Q1,Misuri,57.718953
2020-01-01,2020,1,2020Q1,Montana,4.58683
2020-01-01,2020,1,2020Q1,Nebraska,46.777595
2020-01-01,2020,1,2020Q1,Nevada,112.266499
2020-01-01,2020,1,2020Q1,No Identificado,191.049423
2020-01-01,2020,1,2020Q1,Nueva Jersey,129.512397
2020-01-01,2020,1,2020Q1,Nueva York,273.975106
2020-01-01,2020,1,2020Q1,Nuevo Hampshire,6.163011
2020-01-01,2020,1,2020Q1,Nuevo Mexico,70.775781
2020-01-01,2020,1,2020Q1,Ohio,70.75998
2020-01-01,2020,1,2020Q1,Oklahoma,66.741757
2020-01-01,2020,1,2020Q1,Oregon,96.308807
2020-01-01,2020,1,2020Q1,Pensilvania,62.810092
2020-01-01,2020,1,2020Q1,Puerto Rico,0.359154
2020-01-01,2020,1,2020Q1,Rhode Island,4.539759
2020-01-01,2020,1,2020Q1,Tennessee,145.627749
2020-01-01,2020,1,2020Q1,Texas,1588.874858
2020-01-01,2020,1,2020Q1,Utah,72.656315
2020-01-01,2020,1,2020Q1,Vermont,2.059559
2020-01-01,2020,1,2020Q1,Virginia,83.670208
2020-01-01,2020,1,2020Q1,Washington,182.935501
2020-01-01,2020,1,2020Q1,"Washington, D.c.",2.638021
2020-01-01,2020,1,2020Q1,West Virginia,8.17404
2020-01-01,2020,1,2020Q1,Wisconsin,94.264343
2020-01-01,2020,1,2020Q1,Wyoming,11.439748
2020-04-01,2020,2,2020Q2,Alabama,68.708719
2020-04-01,2020,2,2020Q2,Alaska,20.84523
2020-04-01,2020,2,2020Q2,Arizona,435.138906
2020-04-01,2020,2,2020Q2,Arkansas,62.140364
2020-04-01,2020,2,2020Q2,California,3252.491731
2020-04-01,2020,2,2020Q2,Carolina Del Norte,218.969416
2020-04-01,2020,2,2020Q2,Carolina Del Sur,93.976883
2020-04-01,2020,2,2020Q2,Colorado,282.787406
2020-04-01,2020,2,2020Q2,Connecticut,18.770027
2020-04-01,2020,2,2020Q2,Dakota Del Norte,26.55708
2020-04-01,2020,2,2020Q2,Dakota Del Sur,10.159849
2020-04-01,2020,2,2020Q2,Delaware,13.228277
2020-04-01,2020,2,2020Q2,Florida,327.758495
2020-04-01,2020,2,2020Q2,Georgia,288.903232
2020-04-01,2020,2,2020Q2,Hawaii,7.881426
2020-04-01,2020,2,2020Q2,Idaho,45.86119
2020-04-01,2020,2,2020Q2,Illinois,308.936114
2020-04-01,2020,2,2020Q2,Indiana,93.42003
2020-04-01,2020,2,2020Q2,Iowa,44.031561
2020-04-01,2020,2,2020Q2,Kansas,70.59939
2020-04-01,2020,2,2020Q2,Kentucky,53.315676
2020-04-01,2020,2,2020Q2,Louisiana,105.445847
2020-04-01,2020,2,2020Q2,Maine,4.020399
2020-04-01,2020,2,2020Q2,Maryland,35.619691
2020-04-01,2020,2,2020Q2,Massachusetts,18.940078
2020-04-01,2020,2,2020Q2,Michigan,97.788155
2020-04-01,2020,2,2020Q2,Minnesota,123.651553
2020-04-01,2020,2,2020Q2,Mississipi,34.824735
2020-04-01,2020,2,2020Q2,Misuri,71.706644
2020-04-01,2020,2,2020Q2,Montana,9.471631
2020-04-01,2020,2,2020Q2,Nebraska,51.642919
2020-04-01,2020,2,2020Q2,Nevada,117.978938
2020-04-01,2020,2,2020Q2,No Identificado,182.618966
2020-04-01,2020,2,2020Q2,Nueva Jersey,123.115162
2020-04-01,2020,2,2020Q2,Nueva York,220.964406
2020-04-01,2020,2,2020Q2,Nuevo Hampshire,7.527518
2020-04-01,2020,2,2020Q2,Nuevo Mexico,79.596005
2020-04-01,2020,2,2020Q2,Ohio,83.205123
2020-04-01,2020,2,2020Q2,Oklahoma,72.737426
2020-04-01,2020,2,2020Q2,Oregon,101.720764
2020-04-01,2020,2,2020Q2,Pensilvania,67.260433
2020-04-01,2020,2,2020Q2,Puerto Rico,0.442167
2020-04-01,2020,2,2020Q2,Rhode Island,3.973565
2020-04-01,2020,2,2020Q2,Tennessee,160.745939
2020-04-01,2020,2,2020Q2,Texas,1768.044188
2020-04-01,2020,2,2020Q2,Utah,81.602832
2020-04-01,2020,2,2020Q2,Vermont,1.772271
2020-04-01,2020,2,2020Q2,Virginia,89.256033
2020-04-01,2020,2,2020Q2,Washington,212.514272
2020-04-01,2020,2,2020Q2,"Washington, D.c.",1.711592
2020-04-01,2020,2,2020Q2,West Virginia,7.522713
2020-04-01,2020,2,2020Q2,Wisconsin,97.316444
2020-04-01,2020,2,2020Q2,Wyoming,12.64564
2020-07-01,2020,3,2020Q3,Alabama,73.838964
2020-07-01,2020,3,2020Q3,Alaska,23.395421
2020-07-01,2020,3,2020Q3,Arizona,389.95361
2020-07-01,2020,3,2020Q3,Arkansas,69.606803
2020-07-01,2020,3,2020Q3,California,3568.875245
2020-07-01,2020,3,2020Q3,Carolina Del Norte,249.963334
2020-07-01,2020,3,2020Q3,Carolina Del Sur,97.776602
2020-07-01,2020,3,2020Q3,Colorado,279.991825
2020-07-01,2020,3,2020Q3,Connecticut,20.642038
2020-07-01,2020,3,2020Q3,Dakota Del Norte,33.971692
2020-07-01,2020,3,2020Q3,Dakota Del Sur,13.174774
2020-07-01,2020,3,2020Q3,Delaware,14.505098
2020-07-01,2020,3,2020Q3,Florida,327.498417
2020-07-01,2020,3,2020Q3,Georgia,292.576988
2020-07-01,2020,3,2020Q3,Hawaii,8.46023
2020-07-01,2020,3,2020Q3,Idaho,49.271931
2020-07-01,2020,3,2020Q3,Illinois,342.201081
2020-07-01,2020,3,2020Q3,Indiana,109.051282
2020-07-01,2020,3,2020Q3,Iowa,52.385623
2020-07-01,2020,3,2020Q3,Kansas,73.540233
2020-07-01,2020,3,2020Q3,Kentucky,65.737062
2020-07-01,2020,3,2020Q3,Louisiana,88.402361
2020-07-01,2020,3,2020Q3,Maine,10.380149
2020-07-01,2020,3,2020Q3,Maryland,43.001239
2020-07-01,2020,3,2020Q3,Massachusetts,23.482264
2020-07-01,2020,3,2020Q3,Michigan,131.255435
2020-07-01,2020,3,2020Q3,Minnesota,146.731451
2020-07-01,2020,3,2020Q3,Mississipi,36.066883
2020-07-01,2020,3,2020Q3,Misuri,84.377447
2020-07-01,2020,3,2020Q3,Montana,12.69994
2020-07-01,2020,3,2020Q3,Nebraska,52.922569
2020-07-01,2020,3,2020Q3,Nevada,125.421662
2020-07-01,2020,3,2020Q3,No Identificado,186.659228
2020-07-01,2020,3,2020Q3,Nueva Jersey,142.487951
2020-07-01,2020,3,2020Q3,Nueva York,268.828439
2020-07-01,2020,3,2020Q3,Nuevo Hampshire,8.459839
2020-07-01,2020,3,2020Q3,Nuevo Mexico,79.56282
2020-07-01,2020,3,2020Q3,Ohio,97.692611
2020-07-01,2020,3,2020Q3,Oklahoma,74.282101
2020-07-01,2020,3,2020Q3,Oregon,117.523345
2020-07-01,2020,3,2020Q3,Pensilvania,79.712797
2020-07-01,2020,3,2020Q3,Puerto Rico,0.549047
2020-07-01,2020,3,2020Q3,Rhode Island,5.384434
2020-07-01,2020,3,2020Q3,Tennessee,179.11194
2020-07-01,2020,3,2020Q3,Texas,1750.007809
2020-07-01,2020,3,2020Q3,Utah,84.560987
2020-07-01,2020,3,2020Q3,Vermont,2.264039
2020-07-01,2020,3,2020Q3,Virginia,104.530655
2020-07-01,2020,3,2020Q3,Washington,256.719803
2020-07-01,2020,3,2020Q3,"Washington, D.c.",2.572263
2020-07-01,2020,3,2020Q3,West Virginia,9.296517
2020-07-01,2020,3,2020Q3,Wisconsin,108.47105
2020-07-01,2020,3,2020Q3,Wyoming,14.237052
2020-10-01,2020,4,2020Q4,Alabama,76.364698
2020-10-01,2020,4,2020Q4,Alaska,19.668427
2020-10-01,2020,4,2020Q4,Arizona,391.731351
2020-10-01,2020,4,2020Q4,Arkansas,65.087207
2020-10-01,2020,4,2020Q4,California,3646.357987
2020-10-01,2020,4,2020Q4,Carolina Del Norte,234.5134
2020-10-01,2020,4,2020Q4,Carolina Del Sur,95.206711
2020-10-01,2020,4,2020Q4,Colorado,282.385428
2020-10-01,2020,4,2020Q4,Connecticut,20.623025
2020-10-01,2020,4,2020Q4,Dakota Del Norte,24.513762
2020-10-01,2020,4,2020Q4,Dakota Del Sur,10.931391
2020-10-01,2020,4,2020Q4,Delaware,13.670749
2020-10-01,2020,4,2020Q4,Florida,343.837336
2020-10-01,2020,4,2020Q4,Georgia,297.909216
2020-10-01,2020,4,2020Q4,Hawaii,8.135764
2020-10-01,2020,4,2020Q4,Idaho,47.234672
2020-10-01,2020,4,2020Q4,Illinois,348.47138
2020-10-01,2020,4,2020Q4,Indiana,105.303161
2020-10-01,2020,4,2020Q4,Iowa,48.2355
2020-10-01,2020,4,2020Q4,Kansas,72.778543
2020-10-01,2020,4,2020Q4,Kentucky,62.043494
2020-10-01,2020,4,2020Q4,Louisiana,103.059851
2020-10-01,2020,4,2020Q4,Maine,5.233462
2020-10-01,2020,4,2020Q4,Maryland,42.664595
2020-10-01,2020,4,2020Q4,Massachusetts,24.253498
2020-10-01,2020,4,2020Q4,Michigan,115.159805
2020-10-01,2020,4,2020Q4,Minnesota,166.620209
2020-10-01,2020,4,2020Q4,Mississipi,37.34568
2020-10-01,2020,4,2020Q4,Misuri,75.751904
2020-10-01,2020,4,2020Q4,Montana,6.974771
2020-10-01,2020,4,2020Q4,Nebraska,48.661005
2020-10-01,2020,4,2020Q4,Nevada,123.961576
2020-10-01,2020,4,2020Q4,No Identificado,185.173606
2020-10-01,2020,4,2020Q4,Nueva Jersey,137.280774
2020-10-01,2020,4,2020Q4,Nueva York,265.933689
2020-10-01,2020,4,2020Q4,Nuevo Hampshire,7.744099
2020-10-01,2020,4,2020Q4,Nuevo Mexico,69.439993
2020-10-01,2020,4,2020Q4,Ohio,85.353991
2020-10-01,2020,4,2020Q4,Oklahoma,72.680578
2020-10-01,2020,4,2020Q4,Oregon,116.186634
2020-10-01,2020,4,2020Q4,Pensilvania,74.511046
2020-10-01,2020,4,2020Q4,Puerto Rico,0.466409
2020-10-01,2020,4,2020Q4,Rhode Island,5.088639
2020-10-01,2020,4,2020Q4,Tennessee,179.571492
2020-10-01,2020,4,2020Q4,Texas,1733.995324
2020-10-01,2020,4,2020Q4,Utah,85.209495
2020-10-01,2020,4,2020Q4,Vermont,2.285901
2020-10-01,2020,4,2020Q4,Virginia,106.118482
2020-10-01,2020,4,2020Q4,Washington,218.04364
2020-10-01,2020,4,2020Q4,"Washington, D.c.",2.613479
2020-10-01,2020,4,2020Q4,West Virginia,9.790319
2020-10-01,2020,4,2020Q4,Wisconsin,108.770096
2020-10-01,2020,4,2020Q4,Wyoming,13.136722
2021-01-01,2021,1,2021Q1,Alabama,76.072578
2021-01-01,2021,1,2021Q1,Alaska,12.350627
2021-01-01,2021,1,2021Q1,Arizona,430.740971
2021-01-01,2021,1,2021Q1,Arkansas,55.714565
2021-01-01,2021,1,2021Q1,California,3769.545474
2021-01-01,2021,1,2021Q1,Carolina Del Norte,211.085919
2021-01-01,2021,1,2021Q1,Carolina Del Sur,93.375864000000007
2021-01-01,2021,1,2021Q1,Colorado,257.114459
2021-01-01,2021,1,2021Q1,Connecticut,19.359744
2021-01-01,2021,1,2021Q1,Dakota Del Norte,14.982137
2021-01-01,2021,1,2021Q1,Dakota Del Sur,8.288664
2021-01-01,2021,1,2021Q1,Delaware,12.113188
2021-01-01,2021,1,2021Q1,Florida,399.471022
2021-01-01,2021,1,2021Q1,Georgia,288.743847
2021-01-01,2021,1,2021Q1,Hawaii,8.541367
2021-01-01,2021,1,2021Q1,Idaho,39.511363
2021-01-01,2021,1,2021Q1,Illinois,357.888382
2021-01-01,2021,1,2021Q1,Indiana,111.432317
2021-01-01,2021,1,2021Q1,Iowa,43.74594
2021-01-01,2021,1,2021Q1,Kansas,68.667313
2021-01-01,2021,1,2021Q1,Kentucky,50.264105
2021-01-01,2021,1,2021Q1,Louisiana,104.510219
2021-01-01,2021,1,2021Q1,Maine,3.59409
2021-01-01,2021,1,2021Q1,Maryland,49.060123
2021-01-01,2021,1,2021Q1,Massachusetts,26.95462
2021-01-01,2021,1,2021Q1,Michigan,104.063966
2021-01-01,2021,1,2021Q1,Minnesota,173.179703
2021-01-01,2021,1,2021Q1,Mississipi,32.337943
2021-01-01,2021,1,2021Q1,Misuri,66.541854
2021-01-01,2021,1,2021Q1,Montana,5.849539
2021-01-01,2021,1,2021Q1,Nebraska,48.808721
2021-01-01,2021,1,2021Q1,Nevada,128.548193
2021-01-01,2021,1,2021Q1,No Identificado,184.764313
2021-01-01,2021,1,2021Q1,Nueva Jersey,138.259444
2021-01-01,2021,1,2021Q1,Nueva York,241.408536
2021-01-01,2021,1,2021Q1,Nuevo Hampshire,7.084833
2021-01-01,2021,1,2021Q1,Nuevo Mexico,72.599238
2021-01-01,2021,1,2021Q1,Ohio,76.743614
2021-01-01,2021,1,2021Q1,Oklahoma,69.81196
2021-01-01,2021,1,2021Q1,Oregon,107.132947
2021-01-01,2021,1,2021Q1,Pensilvania,65.21341
2021-01-01,2021,1,2021Q1,Puerto Rico,0.406768
2021-01-01,2021,1,2021Q1,Rhode Island,5.026413
2021-01-01,2021,1,2021Q1,Tennessee,164.260987
2021-01-01,2021,1,2021Q1,Texas,1742.697507
2021-01-01,2021,1,2021Q1,Utah,85.496364
2021-01-01,2021,1,2021Q1,Vermont,2.008033
2021-01-01,2021,1,2021Q1,Virginia,100.125434
2021-01-01,2021,1,2021Q1,Washington,190.377052
2021-01-01,2021,1,2021Q1,"Washington, D.c.",2.576229
2021-01-01,2021,1,2021Q1,West Virginia,8.330527
2021-01-01,2021,1,2021Q1,Wisconsin,102.453488
2021-01-01,2021,1,2021Q1,Wyoming,11.937046
2021-04-01,2021,2,2021Q2,Alabama,89.08712
2021-04-01,2021,2,2021Q2,Alaska,9.847633
2021-04-01,2021,2,2021Q2,Arizona,499.653231
2021-04-01,2021,2,2021Q2,Arkansas,77.727563
2021-04-01,2021,2,2021Q2,California,4471.374114
2021-04-01,2021,2,2021Q2,Carolina Del Norte,268.921711
2021-04-01,2021,2,2021Q2,Carolina Del Sur,116.04134
2021-04-01,2021,2,2021Q2,Colorado,317.559005
2021-04-01,2021,2,2021Q2,Connecticut,25.610843
2021-04-01,2021,2,2021Q2,Dakota Del Norte,34.651469
2021-04-01,2021,2,2021Q2,Dakota Del Sur,11.991591
2021-04-01,2021,2,2021Q2,Delaware,15.633648
2021-04-01,2021,2,2021Q2,Florida,470.71534
2021-04-01,2021,2,2021Q2,Georgia,407.684997
2021-04-01,2021,2,2021Q2,Hawaii,11.067542
2021-04-01,2021,2,2021Q2,Idaho,59.441076
2021-04-01,2021,2,2021Q2,Illinois,412.726723
2021-04-01,2021,2,2021Q2,Indiana,145.583625
2021-04-01,2021,2,2021Q2,Iowa,56.535545
2021-04-01,2021,2,2021Q2,Kansas,86.681372
2021-04-01,2021,2,2021Q2,Kentucky,67.456089
2021-04-01,2021,2,2021Q2,Louisiana,137.397377
2021-04-01,2021,2,2021Q2,Maine,4.659532
2021-04-01,2021,2,2021Q2,Maryland,69.318847
2021-04-01,2021,2,2021Q2,Massachusetts,37.504496
2021-04-01,2021,2,2021Q2,Michigan,139.369065
2021-04-01,2021,2,2021Q2,Minnesota,223.744792
2021-04-01,2021,2,2021Q2,Mississipi,42.347364
2021-04-01,2021,2,2021Q2,Misuri,90.809137
2021-04-01,2021,2,2021Q2,Montana,11.005978
2021-04-01,2021,2,2021Q2,Nebraska,58.79251
2021-04-01,2021,2,2021Q2,Nevada,153.634302
2021-04-01,2021,2,2021Q2,No Identificado,172.396134
2021-04-01,2021,2,2021Q2,Nueva Jersey,169.833099
2021-04-01,2021,2,2021Q2,Nueva York,304.881622
2021-04-01,2021,2,2021Q2,Nuevo Hampshire,11.119329
2021-04-01,2021,2,2021Q2,Nuevo Mexico,89.985704
2021-04-01,2021,2,2021Q2,Ohio,107.793335
2021-04-01,2021,2,2021Q2,Oklahoma,85.947849
2021-04-01,2021,2,2021Q2,Oregon,123.778635
2021-04-01,2021,2,2021Q2,Pensilvania,93.25571
2021-04-01,2021,2,2021Q2,Puerto Rico,0.405369
2021-04-01,2021,2,2021Q2,Rhode Island,6.199181
2021-04-01,2021,2,2021Q2,Tennessee,210.614252
2021-04-01,2021,2,2021Q2,Texas,2163.976403
2021-04-01,2021,2,2021Q2,Utah,104.882546
2021-04-01,2021,2,2021Q2,Vermont,1.892098
2021-04-01,2021,2,2021Q2,Virginia,127.75162
2021-04-01,2021,2,2021Q2,Washington,250.909512
2021-04-01,2021,2,2021Q2,"Washington, D.c.",2.873892
2021-04-01,2021,2,2021Q2,West Virginia,11.418258
2021-04-01,2021,2,2021Q2,Wisconsin,121.537924
2021-04-01,2021,2,2021Q2,Wyoming,15.280766
2021-07-01,2021,3,2021Q3,Alabama,86.664484
2021-07-01,2021,3,2021Q3,Alaska,13.665704
2021-07-01,2021,3,2021Q3,Arizona,465.679483
2021-07-01,2021,3,2021Q3,Arkansas,80.582591
2021-07-01,2021,3,2021Q3,California,4456.135246
2021-07-01,2021,3,2021Q3,Carolina Del Norte,270.221878
2021-07-01,2021,3,2021Q3,Carolina Del Sur,111.909618
2021-07-01,2021,3,2021Q3,Colorado,321.681897
2021-07-01,2021,3,2021Q3,Connecticut,28.648898
2021-07-01,2021,3,2021Q3,Dakota Del Norte,57.162924
2021-07-01,2021,3,2021Q3,Dakota Del Sur,16.269134
2021-07-01,2021,3,2021Q3,Delaware,16.864751
2021-07-01,2021,3,2021Q3,Florida,416.501911
2021-07-01,2021,3,2021Q3,Georgia,380.93907
2021-07-01,2021,3,2021Q3,Hawaii,12.351952
2021-07-01,2021,3,2021Q3,Idaho,64.698054
2021-07-01,2021,3,2021Q3,Illinois,426.260854
2021-07-01,2021,3,2021Q3,Indiana,156.514327
2021-07-01,2021,3,2021Q3,Iowa,64.680061
2021-07-01,2021,3,2021Q3,Kansas,87.964339
2021-07-01,2021,3,2021Q3,Kentucky,77.050509
2021-07-01,2021,3,2021Q3,Louisiana,111.81575
2021-07-01,2021,3,2021Q3,Maine,14.706147
2021-07-01,2021,3,2021Q3,Maryland,60.749005
2021-07-01,2021,3,2021Q3,Massachusetts,40.054385
2021-07-01,2021,3,2021Q3,Michigan,156.122956
2021-07-01,2021,3,2021Q3,Minnesota,252.230648
2021-07-01,2021,3,2021Q3,Mississipi,42.091525
2021-07-01,2021,3,2021Q3,Misuri,95.020854
2021-07-01,2021,3,2021Q3,Montana,17.975581
2021-07-01,2021,3,2021Q3,Nebraska,65.236236
2021-07-01,2021,3,2021Q3,Nevada,152.899902
2021-07-01,2021,3,2021Q3,No Identificado,265.560332
2021-07-01,2021,3,2021Q3,Nueva Jersey,189.773865
2021-07-01,2021,3,2021Q3,Nueva York,342.95820200000003
2021-07-01,2021,3,2021Q3,Nuevo Hampshire,12.175506
2021-07-01,2021,3,2021Q3,Nuevo Mexico,92.354448
2021-07-01,2021,3,2021Q3,Ohio,120.057392
2021-07-01,2021,3,2021Q3,Oklahoma,83.52438
2021-07-01,2021,3,2021Q3,Oregon,135.943774
2021-07-01,2021,3,2021Q3,Pensilvania,106.730793
2021-07-01,2021,3,2021Q3,Puerto Rico,0.431452
2021-07-01,2021,3,2021Q3,Rhode Island,6.956373
2021-07-01,2021,3,2021Q3,Tennessee,217.227257
2021-07-01,2021,3,2021Q3,Texas,2220.391307
2021-07-01,2021,3,2021Q3,Utah,107.504393
2021-07-01,2021,3,2021Q3,Vermont,2.114702
2021-07-01,2021,3,2021Q3,Virginia,134.277624
2021-07-01,2021,3,2021Q3,Washington,282.146489
2021-07-01,2021,3,2021Q3,"Washington, D.c.",3.488925
2021-07-01,2021,3,2021Q3,West Virginia,12.260103
2021-07-01,2021,3,2021Q3,Wisconsin,130.698205
2021-07-01,2021,3,2021Q3,Wyoming,18.799555
2021-10-01,2021,4,2021Q4,Alabama,89.832254
2021-10-01,2021,4,2021Q4,Alaska,10.529392
2021-10-01,2021,4,2021Q4,Arizona,527.906819
2021-10-01,2021,4,2021Q4,Arkansas,78.56677
2021-10-01,2021,4,2021Q4,California,4850.478897
2021-10-01,2021,4,2021Q4,Carolina Del Norte,266.887336
2021-10-01,2021,4,2021Q4,Carolina Del Sur,110.919382
2021-10-01,2021,4,2021Q4,Colorado,312.576051
2021-10-01,2021,4,2021Q4,Connecticut,24.622348
2021-10-01,2021,4,2021Q4,Dakota Del Norte,39.008673
2021-10-01,2021,4,2021Q4,Dakota Del Sur,13.412106
2021-10-01,2021,4,2021Q4,Delaware,15.876439
2021-10-01,2021,4,2021Q4,Florida,447.13566
2021-10-01,2021,4,2021Q4,Georgia,355.068259
2021-10-01,2021,4,2021Q4,Hawaii,12.928158
2021-10-01,2021,4,2021Q4,Idaho,62.546985
2021-10-01,2021,4,2021Q4,Illinois,448.801994
2021-10-01,2021,4,2021Q4,Indiana,157.779878
2021-10-01,2021,4,2021Q4,Iowa,61.126936
2021-10-01,2021,4,2021Q4,Kansas,91.11738
2021-10-01,2021,4,2021Q4,Kentucky,76.786191
2021-10-01,2021,4,2021Q4,Louisiana,148.334432
2021-10-01,2021,4,2021Q4,Maine,7.44364
2021-10-01,2021,4,2021Q4,Maryland,54.053125
2021-10-01,2021,4,2021Q4,Massachusetts,37.54606
2021-10-01,2021,4,2021Q4,Michigan,146.442547
2021-10-01,2021,4,2021Q4,Minnesota,248.346642
2021-10-01,2021,4,2021Q4,Mississipi,44.634719
2021-10-01,2021,4,2021Q4,Misuri,88.412476
2021-10-01,2021,4,2021Q4,Montana,12.450068
2021-10-01,2021,4,2021Q4,Nebraska,64.261918
2021-10-01,2021,4,2021Q4,Nevada,158.820832
2021-10-01,2021,4,2021Q4,No Identificado,263.897549
2021-10-01,2021,4,2021Q4,Nueva Jersey,183.41711
2021-10-01,2021,4,2021Q4,Nueva York,327.061338
2021-10-01,2021,4,2021Q4,Nuevo Hampshire,11.451653
2021-10-01,2021,4,2021Q4,Nuevo Mexico,90.539005
2021-10-01,2021,4,2021Q4,Ohio,107.041523
2021-10-01,2021,4,2021Q4,Oklahoma,88.210822
2021-10-01,2021,4,2021Q4,Oregon,137.74157400000001
2021-10-01,2021,4,2021Q4,Pensilvania,103.331579
2021-10-01,2021,4,2021Q4,Puerto Rico,0.547909
2021-10-01,2021,4,2021Q4,Rhode Island,6.195666
2021-10-01,2021,4,2021Q4,Tennessee,216.457261
2021-10-01,2021,4,2021Q4,Texas,2352.920426
2021-10-01,2021,4,2021Q4,Utah,110.410557
2021-10-01,2021,4,2021Q4,Vermont,2.443996
2021-10-01,2021,4,2021Q4,Virginia,130.857826
2021-10-01,2021,4,2021Q4,Washington,266.544074
2021-10-01,2021,4,2021Q4,"Washington, D.c.",3.608669
2021-10-01,2021,4,2021Q4,West Virginia,11.598898
2021-10-01,2021,4,2021Q4,Wisconsin,127.96364
2021-10-01,2021,4,2021Q4,Wyoming,16.616982
2022-01-01,2022,1,2022Q1,Alabama,81.051959
2022-01-01,2022,1,2022Q1,Alaska,8.974723
2022-01-01,2022,1,2022Q1,Arizona,507.16609
2022-01-01,2022,1,2022Q1,Arkansas,61.404998
2022-01-01,2022,1,2022Q1,California,4405.881415
2022-01-01,2022,1,2022Q1,Carolina Del Norte,220.319666
2022-01-01,2022,1,2022Q1,Carolina Del Sur,97.798695
2022-01-01,2022,1,2022Q1,Colorado,256.184814
